StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q67,Q73,Q68,Q38,Q33,Q34,Q21_1,Q21_2,Q21_3,Q21_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q30,Q32,Q34,Q36,Q36,workerId,condition,sales,salessubjpron,salesobjpron,salesposspron,salessubjproncapit
2022-03-16 09:02:17,2022-03-16 09:09:06,0,24.121.151.118,100,409,1,2022-03-16 09:09:07,R_4PhXidVsIje7aVP,,,,,37.50140380859375,-118.4048004150390625,anonymous,EN,A12EQIULBHM4HJ,,My neighbors came together to help clean up the yard of an elderly neighbor that was house bound and couldn't do it themselves. It was nice to see people take care of someone else that was unrelated to them. We also had a nice time together in the process.,"Someone kind of took charge and delegated a few people to each task and we all just kind of went to work. Everyone did their tasks easily and we were done in an hour. ",2,1,2,2,3,5,7,1,1,1,1,1,2,36,2,1,3,,A12EQIULBHM4HJ,cooperative,Andrew,he,him,his,He
2022-03-16 09:06:34,2022-03-16 09:10:16,0,174.250.4.11,100,222,1,2022-03-16 09:10:17,R_09d2XOG8O8fBWy5,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,A16KIS81ZPTTKL,,There have been many changes at work. Our program is changing because of legislation. Our management team has met frequently to discuss how changes will impact our clients and how we can make changes to our program to best serve others. We have worked well together during this process.,We came up with new ways to serve clients.,1,1,2,1,4,3,7,1,1,1,1,1,2,41,1,1,5,,A16KIS81ZPTTKL,cooperative,Andrew,he,him,his,He
2022-03-16 09:06:40,2022-03-16 09:10:52,0,24.119.119.42,100,251,1,2022-03-16 09:10:52,R_27J7aLBA8pLVwxs,,,,,43.6338958740234375,-116.2942047119140625,anonymous,EN,A2V995T3ER2ACH,,"I participated in a day of service, where there were multiple projects people were working on. I was helping make mats out of plastic bags for homeless people. The energy was highly positive, and everyone was so kind and cooperative. ","Everyone was polite, and asked questions kindly, and when someone needed something, people would jump in to help. Everyone was smiling and there was a feeling of goodwill and kindness. ",4,1,2,4,4,5,7,1,1,1,1,1,2,40,2,1,4,"No thank you ",A2V995T3ER2ACH,cooperative,Jennifer,she,her,her,She
2022-03-16 09:08:36,2022-03-16 09:11:46,0,172.85.54.142,100,189,1,2022-03-16 09:11:46,R_1jfG8dOLsSvpxiZ,,,,,40.849395751953125,-73.90160369873046875,anonymous,EN,A396AVQI16M60C,"the most competitive situation I've been in is finding a job toward the end of the pandemic. ",,"People starting working again and a lot of the jobs closed down. ",2,4,1,6,5,5,6,3,4,4,4,5,2,23,2,5,4,,A396AVQI16M60C,competitive,Jennifer,she,her,her,She
2022-03-16 09:08:35,2022-03-16 09:11:46,0,71.190.149.123,100,190,1,2022-03-16 09:11:47,R_306oYsUbwKw7yFw,,,,,40.694000244140625,-73.9900970458984375,anonymous,EN,A2E3S8D0Q7MYYA,,"I worked with my neighbors two years ago to capture a stray cat. We kept him fed, warm, and safe while we figured out if he was lost or had owners. Once that was done, we helped cover the cost of his vet visit and adoption fees.",We worked together toward a common goal. We shared information and timeframes and divided up tasks.,3,1,2,2,3,5,7,1,1,1,1,1,2,26,2,1,6,,A2E3S8D0Q7MYYA,cooperative,Andrew,he,him,his,He
2022-03-16 09:06:54,2022-03-16 09:12:22,0,24.20.59.209,100,327,1,2022-03-16 09:12:22,R_2TCesNqOc25lKxW,,,,,45.5254058837890625,-122.3739013671875,anonymous,EN,A3OG0CWF19INEH,,We had a terrible fire season last year. All our neighbors pulled together to save others home and help them pack.,They grouped together to spray water and clear shrubs from each neighborhood home.,2,1,2,2,2,6,6,3,3,1,1,1,2,65,2,1,3,,A3OG0CWF19INEH,cooperative,Jennifer,she,her,her,She
2022-03-16 09:05:16,2022-03-16 09:12:26,0,64.35.198.9,100,430,1,2022-03-16 09:12:26,R_2QmpK4cS4vE0h34,,,,,43.20159912109375,-71.6952972412109375,anonymous,EN,AB5IVPS4OP9M8,"Cybersecurity competition where the goal was to solve puzzles and score points as fast as possible. The event was timed, so the team that's fastest at accumulating points (and thereby solving problems quickly) would almost always win. The best players would form up into large cliques and simply trample the competition. So even if someone outside the team was much more talented than any of their individual members, that person would simply have no chance due to it being 5v1 or worse. As you described, ""might is right"".",,Formed teams to trample the competition in a game where many of the participants desired to play solo.,2,5,1,7,7,1,3,1,1,1,1,1,2,33,1,1,2,,AB5IVPS4OP9M8,competitive,Andrew,he,him,his,He
2022-03-16 09:07:43,2022-03-16 09:13:10,0,174.60.192.11,100,326,1,2022-03-16 09:13:10,R_3nMGXdgLYhp7xjn,,,,,40.476104736328125,-76.8948974609375,anonymous,EN,A89EON3FG28ZW,,"I'm thinking of a recent community service event that I participated in. My team was in charge of running an auction at a local festival as a fund raiser. There were several different items for people to bid on, and our team was managing bids and advertising the items.","People on my team were working together to handle bids and keep track of money and manage the auction overall. It was a pleasant experience because we were able to accomplish more by working together, and ultimately raise more funds for the festival.",2,2,2,2,2,6,6,1,3,1,1,1,2,37,1,1,4,Thank you for the chance to help with this study,A89EON3FG28ZW,cooperative,Jennifer,she,her,her,She
2022-03-16 09:03:45,2022-03-16 09:13:21,0,144.51.12.18,100,576,1,2022-03-16 09:13:21,R_1GDCpvrYOXZIeZc,,,,,39.1244049072265625,-76.49500274658203125,anonymous,EN,A2XUJD9Z7ZDLB5,"I've been part of a contract work bid. It was stressful, not knowing if your company would be the one to win the work. ",,It was to bid for a IT contract. For IT-related word in multiple states.,3,3,1,7,7,7,7,4,4,4,4,4,2,50,1,2,3,no comments. Thank you.,A2XUJD9Z7ZDLB5,competitive,Jennifer,she,her,her,She
2022-03-16 09:08:05,2022-03-16 09:13:22,0,76.30.212.86,100,316,1,2022-03-16 09:13:22,R_OdHKqOHOS8VUQX7,,,,,29.9761962890625,-95.64009857177734375,anonymous,EN,A2W6FL7CISBH8H,"My job is very competitive. We are in high end sales, and I am used to being at the top, but that is starting to not be the case anymore. ",,"Trying to steal customers and opportunities in order to get ahead of the rest of the sales floor. We are always counting. ",2,4,1,5,5,6,6,2,3,1,1,1,2,26,1,1,4,,A2W6FL7CISBH8H,competitive,Andrew,he,him,his,He
2022-03-16 09:07:52,2022-03-16 09:14:43,0,50.81.74.95,100,411,1,2022-03-16 09:14:44,R_1P5X07TvhaajdCu,,,,,39.37359619140625,-93.49230194091796875,anonymous,EN,A17YHLSRIOLN3R,,"There was a lady that lived closed by, she was in need of a ramp and a deck that was handicap accessible.  She had just fallen and could barely get around her property.  A group of us got together in the neighborhood and worked together on building a ramp and deck, as well as railing in her garage to help her out.  We didn't charge her anything.",People understood the need to help this elderly woman out.  The group met and discussed how we could achieve this goal.  We each threw in some money and donated our time to work together.  Each person set aside their own busy schedules to meet and get the job done.  No one complained about the job at all.,1,1,2,2,2,5,6,3,2,1,1,2,2,38,1,1,4,,A17YHLSRIOLN3R,cooperative,Jennifer,she,her,her,She
2022-03-16 09:13:17,2022-03-16 09:14:47,0,202.182.66.116,100,90,1,2022-03-16 09:14:47,R_2yaABfmKVJKBFip,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,A1CMD5HQF39OTR,The survey is very exclude in to this survey.,,This should be a situation where you were personally involved.,4,4,2,5,6,7,5,4,5,4,3,5,2,41,2,2,6,Survey is very likely.,A1CMD5HQF39OTR,competitive,Andrew,he,him,his,He
2022-03-16 09:10:14,2022-03-16 09:15:01,0,134.174.110.8,100,286,1,2022-03-16 09:15:01,R_2cAVoh37DE74Buy,,,,,42.3267974853515625,-71.13410186767578125,anonymous,EN,A1LCL6KNCAY0BT,,"My team worked very closely together during the peak of the pandemic. Everyone selflessly dedicated their time and energy to taking care of tasks that needed to be done, even if the tasks weren't within the team's regular scope of work. My team also checked in regularly with one another, to make sure everyone on the team felt supported and valued.","People volunteered to help with tasks which were typically not their duties. They also checked in with other teams, to see how they could be of service.",2,1,2,2,2,5,6,3,3,1,2,2,2,38,2,1,5,,A1LCL6KNCAY0BT,cooperative,Jennifer,she,her,her,She
2022-03-16 09:06:23,2022-03-16 09:15:12,0,74.78.128.222,100,528,1,2022-03-16 09:15:12,R_2SDGhwHSBGiEFTe,,,,,43.640106201171875,-70.52130126953125,anonymous,EN,A1WZ0Y8Q3MSHB7,"A few years ago I was competing at work for a position. There was only one other person competing. We had a few weeks before the decision would be made. The other competitor went out of her way to brown-nose the managers. She would also go out of her way to make me look bad yet she, herself, did several things that violated company policy. I wanted the job but I did not want to get into a cat-fight with other co-worker. However, when she would try and make me look bad and she reported to management that I did something that I did not do (left an important outside entrance door unlocked) I became livid. I went to management and told that the co-worker had violated policy and took an extended break without punching out. I felt bad as I do not like to cause drama at work but I wanted the job and my competitor was doing everything in her power to make me look bad in order to make herself look good. ",,She brown-nosed and tried to make me look bad.,3,5,1,2,1,6,7,1,1,1,1,1,2,54,2,1,4,no,A1WZ0Y8Q3MSHB7,competitive,Andrew,he,him,his,He
2022-03-16 09:06:45,2022-03-16 09:15:37,0,75.186.136.71,100,531,1,2022-03-16 09:15:37,R_1r049TRST986dGN,,,,,37.7548065185546875,-84.29850006103515625,anonymous,EN,A2N41K9F5PBSLV,"I am an independent contractor and my line of work is housekeeping. A few clients work in real estate and when they need vacant properties clean various people make bids on the job. One job that I ended up winning I only won because my client caught the other contractor making bids from fake people thinking they would get the job. Their selfishness and sabotage, and ruthlessness cost them any future job as well.",,"The other contractor kept outbidding me by a hundred dollars each time. ",1,5,1,5,6,2,4,3,2,1,1,1,2,33,2,1,3,,A2N41K9F5PBSLV,competitive,Jennifer,she,her,her,She
2022-03-16 09:10:28,2022-03-16 09:16:17,0,107.13.50.212,100,349,1,2022-03-16 09:16:18,R_XnRGsN7jkMpppEl,,,,,35.8123016357421875,-78.54689788818359375,anonymous,EN,A2G0X9JBQ0XCUR,,"I had a project relating to entrepreneurship presentations. My group and I split up tasks effectively. Ultimately we were successful in the project. ",The most cooperative people were very receptive to communication. They always attended our meetings and completed their assigned tasks.,1,2,2,6,6,3,6,1,1,1,1,1,2,43,2,1,6,I enjoyed it! I found the scenario involving the manager very well-written and true-to-life.,A2G0X9JBQ0XCUR,cooperative,Andrew,he,him,his,He
2022-03-16 09:09:57,2022-03-16 09:16:39,0,100.2.171.195,100,401,1,2022-03-16 09:16:39,R_Y3tWDhMhVmQemdz,,,,,40.6367950439453125,-74.0005035400390625,anonymous,EN,A3QY51TTDSSNBJ,,One of our clients had a medical crisis. My supervisor and coworker were united in easing this woman's pain.,"We were emotionally united in feeling her pain and working together to ease it, as much as possible.",1,1,2,2,3,2,7,1,1,1,1,1,2,44,2,1,3,,A3QY51TTDSSNBJ,cooperative,Andrew,he,him,his,He
2022-03-16 08:43:51,2022-03-16 09:16:40,0,154.6.16.154,100,1968,1,2022-03-16 09:16:40,R_1GuZQJwE1qsSIpe,,,,,40.7487945556640625,-73.9882965087890625,anonymous,EN,A1K4FKVCBTX1RN,I am a middle-level manager at my current organization. We offer a conference facility at sometimes back I was holding three conferences at the same time. It was very stressful and competitive indeed. The number of people attending the conference was not constant and it was a real challenge for me. I have never been such busy in my life. It was very competitive for me and also for the other staff.,,The number of people attending the conference was not constant. We were very constrained when it came to giving them lunch and other accessories. Keeping the daily record was also a challenge.,3,5,1,5,5,5,5,4,4,3,2,3,2,31,1,2,4,,A1K4FKVCBTX1RN,competitive,Andrew,he,him,his,He
2022-03-16 09:13:18,2022-03-16 09:16:58,0,68.170.223.17,100,219,1,2022-03-16 09:16:58,R_1mC5MlxnZqqoLl5,,,,,33.056396484375,-96.39029693603515625,anonymous,EN,AEZAQAXBFXYAT,,"At work, we had to work collaboratively in preparing engaging lesson plans for students before the state test. We all had a role and completed our role's responsibilities and the end result was something that the students actually liked.",They each had a role and they completed what their role entailed. We also complimented each other on each other's specific end products.,3,1,2,2,5,4,4,3,3,1,1,1,2,30,2,3,4,,AEZAQAXBFXYAT,cooperative,Jennifer,she,her,her,She
2022-03-16 09:14:08,2022-03-16 09:17:46,0,173.233.38.17,100,218,1,2022-03-16 09:17:47,R_3HU2IjnNzLKP25v,,,,,43.082000732421875,-96.1746978759765625,anonymous,EN,A29T093JMVSNOP,"We had a work event called ""The Amazing Race"" where everyone got very competitive. It was meant to bring people together, but it caused strife.",,People nitpicked about specific wording oft he rules. People argued that the rules were inconsistent and unfair amongst teams. People talked about one another behind each others' backs.,1,5,1,4,5,5,7,2,2,1,1,1,2,32,2,1,5,,A29T093JMVSNOP,competitive,Andrew,he,him,his,He
2022-03-16 09:11:06,2022-03-16 09:18:30,0,137.119.17.206,100,444,1,2022-03-16 09:18:31,R_22G4GSnWqpFE3lP,,,,,41.9911956787109375,-75.26239776611328125,anonymous,EN,A237O646ZJ1SFW,"During pandemic in 2020 we had shortage of items in the stores. People were going crazy trying to get whatever they can, whether they need it or not. This because huge competition and the one people didn't play nice.",,Buying tons of things whether they need it or not. This left shelfs empty disallowing others to buy items they truly need.,3,5,1,4,3,5,7,2,4,1,1,1,2,43,2,1,5,,A237O646ZJ1SFW,competitive,Jennifer,she,her,her,She
2022-03-16 09:09:35,2022-03-16 09:18:34,0,50.244.231.249,100,538,1,2022-03-16 09:18:35,R_3DuMjIZCXSvJSrb,,,,,41.364593505859375,-75.84079742431640625,anonymous,EN,AXHUS8TLNPP5I,"We were bidding on a house and another couple decided they wanted the house shortly after we put in the bid. We had our eye on this house for several years and jumped on it when it came on the market, however I posted it on Facebook and an aquaintence on my friends list was (unbeknownst to us) also looking for a house, saw our post and put in a bid the next day. That started the whole thing and it degenerated from there. ",," They kept topping every bid we made by only a few hundred dollars. We did this for 10 different bids, and eventually the Facebook harrassment/threats and unethical actions led to us dropping our offer and buying another house in a different state",4,5,1,5,6,2,6,3,3,3,1,1,2,53,2,8,3,,AXHUS8TLNPP5I,competitive,Andrew,he,him,his,He
2022-03-16 09:15:41,2022-03-16 09:18:48,0,76.84.197.110,100,187,1,2022-03-16 09:18:49,R_WcT6uXtR6AC4Vwd,,,,,40.67340087890625,-95.86350250244140625,anonymous,EN,A3AJX33U1PQENS,,A neighbor's niece was going through a difficult time and needed a lot of help.  Several neighbors worked together to provide her with the assistance she needed.,People talked about what was needed and worked together to make sure everything got done.,1,1,2,3,4,4,6,2,2,1,1,2,2,50,2,1,3,,A3AJX33U1PQENS,cooperative,Jennifer,she,her,her,She
2022-03-16 09:09:30,2022-03-16 09:19:05,0,50.219.46.66,100,575,1,2022-03-16 09:19:06,R_3nVHGdj1wuSx8SJ,,,,,41.686798095703125,-72.72480010986328125,anonymous,EN,A4HNS81WU3KY1,,"The cooperative situation that comes to mind is working along with several colleagues - the senior staff team at my current workplace - to identify and alter the staffing structure of the organization. It required a lot of teamwork and attention to detail, a positive outlook and commitment to success. Contributions to the discussion were thoughtful, encouraging and supportive, resulting in a quality outcome.","The behavior of the senior staff team was very cooperative and supportive. Members of the team shared thoughtful, honest responses in an effort to achieve the end goal. Everyone listened to one another's concerns or questions, and took time to process the feedback and incorporate it into future versions of the work we were doing. All members of the team got to share their opinions in a respectful and productive way.",1,1,2,2,2,6,6,3,3,1,1,1,2,38,2,1,4,None,A4HNS81WU3KY1,cooperative,Jennifer,she,her,her,She
2022-03-16 09:15:34,2022-03-16 09:19:15,0,108.4.234.133,100,220,1,2022-03-16 09:19:15,R_2bHwdnfkdhOSO0W,,,,,39.935699462890625,-75.183197021484375,anonymous,EN,A2FGSQJGVQCMG8,I was competing with two coworkers for a promotion. There are limited promotions available each year. We all were up for the same spot and it was very competitive - only one person could win.,,"There was a lot of passive aggressive competitive behavior. People would not out rightly say or do things negative, but there was a lot of talk behind backs. There were rumors and gossip that got out around the office. My coworkers would suck up to partners and try to make themselves seem better than everyone else.",3,4,1,5,3,4,3,2,2,1,2,1,2,32,2,1,4,,A2FGSQJGVQCMG8,competitive,Andrew,he,him,his,He
2022-03-16 09:15:09,2022-03-16 09:19:23,0,68.50.66.13,100,253,1,2022-03-16 09:19:23,R_WeBUhmM09usjb6F,,,,,39.2050933837890625,-85.932403564453125,anonymous,EN,A2T78E7VI6R56P,,When my mother had a cancer diagnosis all my friends and family came together to help support us.,People came to bring us meals and other necessities in order to ease the amount of work that was needed to care for my mother.,4,1,2,1,2,5,6,1,1,1,1,1,2,37,3,1,3,,A2T78E7VI6R56P,cooperative,Andrew,he,him,his,He
2022-03-16 09:12:09,2022-03-16 09:19:51,0,73.70.40.70,100,461,1,2022-03-16 09:19:51,R_1pW39FZM4HPkgnk,,,,,36.47509765625,-121.72119903564453125,anonymous,EN,ASCBKU2SM61JU,,The husband of our neighbor got sick of COVID last year and was hospitalized. A couple of us in the neighborhood pooled our resources together to help the wife and their kids.,Some of us took turns driving the wife (she doesn't drive) to the hospital and grocery stores; others volunteered to take care of their toddler.,2,1,2,5,5,3,6,4,4,2,2,2,2,47,2,5,4,,ASCBKU2SM61JU,cooperative,Jennifer,she,her,her,She
2022-03-16 09:07:45,2022-03-16 09:20:31,0,24.47.204.159,100,766,1,2022-03-16 09:20:32,R_1myqxHUeBX6C56Y,,,,,40.69140625,-73.372802734375,anonymous,EN,A3NX1SYN0N1H5M,,"There was an incident where someone from a counseling program I attend was having a crisis, and sought the help of others from the program, including myself. We rallied around this person, outside of the program hours, so it was personal and thanks to having formed a bond over the last few years. Thankfully we were able to calm them down and get them the help that they needed. I feel that everyone brought something to the situation that was necessary, demonstrating interpersonal skills, as well as practical knowledge and ability to remain calm during a trying event. ","One member was able to get in contact with the necessary people to facilitate the aid the person in crisis needed, while some were able to sit with them and show deep compassion, almost instinctively knowing the right things to say. Others, including myself, aside from rallying around them, were also a support for one another in a stressful situation, and also make proper arrangements for making sure that the person at the center of events got the help that they required.",2,1,2,3,3,5,6,2,2,1,1,1,2,32,1,1,3,,A3NX1SYN0N1H5M,cooperative,Jennifer,she,her,her,She
2022-03-16 08:59:02,2022-03-16 09:22:43,0,173.25.177.133,100,1420,1,2022-03-16 09:22:43,R_2dXWhPD9eBKUlOK,,,,,31.4618988037109375,-83.50099945068359375,anonymous,EN,AOOS6OVB27AQU,,"At my father's funeral, there was this fear that some people might act out or create a scene. It was quite the opposite - I ended up sitting next to a woman I barely knew and when the hardest part of the funeral made me fall apart in tears - this woman wrapped me in her arms and held me. Before the funeral, there was a small (okay, it felt huge at the time) issue with the funeral home not wanting to display all the photos that I had brought. I was not at the service yet, to advocate for them, but my very sassy sister-in-law stepped up and made it happen. I was weirdly so proud of my family and extended family for holding it all together and making a service that could have been ridiculous, chaotic, and irreverent into a service that felt kind, wholesome, and befitting a proper send off for my father.","Two people who didn't know each other (myself and my brother's wife) consoled one another during a difficult experience. My sister-in-law advocated for my plan when I was not there to do it myself, and got other people involved in setting up photos to honor my father's memory.",4,1,2,4,5,4,6,3,3,1,1,1,2,39,2,1,3,,AOOS6OVB27AQU,cooperative,Andrew,he,him,his,He
2022-03-16 09:15:38,2022-03-16 09:22:54,0,184.58.171.215,100,435,1,2022-03-16 09:22:55,R_tPujsWQeQvR49Jn,,,,,43.3213958740234375,-87.94950103759765625,anonymous,EN,A200VSZL1H5SAB,I was part of a robotics competition.  It was very competitive with everyone trying to win.,,People were trying to gain any advantage that they could.  They were strategizing to their own benefit.  They were very aggressive against each other.,1,3,1,4,5,5,6,3,3,2,2,2,2,45,1,3,4,,A200VSZL1H5SAB,competitive,Andrew,he,him,his,He
2022-03-16 08:54:54,2022-03-16 09:24:37,0,67.164.130.110,100,1783,1,2022-03-16 09:24:38,R_2RX0cf61B5Za9iE,,,,,35.187103271484375,-106.66590118408203125,anonymous,EN,A2Z174OB9A4306,IN COLLEGE TIME,,IN MY OFFICE TIME,3,4,1,5,7,6,7,5,5,3,4,4,2,29,1,1,5,,A2Z174OB9A4306,competitive,Jennifer,she,her,her,She
2022-03-16 09:10:24,2022-03-16 09:25:08,0,35.141.150.51,100,884,1,2022-03-16 09:25:08,R_1DoRE8C8Mmc9OAV,,,,,28.1450958251953125,-82.5131988525390625,anonymous,EN,ANKGE9BKCNABB,"I am not competitive, so being a job where they put us to compete for how many people scheduled was uncomfortable and made me hate my job. ",,"Managers would have people compete for who scheduled more and would pay more if you passed a limit. ",3,4,1,5,5,5,5,4,3,4,3,4,2,43,2,3,5,n/a,ANKGE9BKCNABB,competitive,Andrew,he,him,his,He
2022-03-16 08:42:34,2022-03-16 09:25:40,0,70.121.234.247,100,2585,1,2022-03-16 09:25:41,R_2WwlCsl0SB7SZjG,,,,,30.1387939453125,-97.2920989990234375,anonymous,EN,A3FNTQZ8LMX069,I experienced competitive behavior as I try to my myself to push forward.,,jumping jacks,1,5,1,1,7,7,7,5,5,5,5,5,2,36,1,1,3,thanks,A3FNTQZ8LMX069,competitive,Jennifer,she,her,her,She
2022-03-16 09:23:15,2022-03-16 09:25:53,0,68.187.222.107,100,158,1,2022-03-16 09:25:53,R_3qE69MiuvyiivHM,,,,,42.2704925537109375,-71.84470367431640625,anonymous,EN,AQTIRGNQ02OD0,"The situation that comes to mind for me, is the war going on in Ukraine right now. Putin is being JUST like hitler. He is controlling everyone, killing innocent people JUST because he doesn't want Ukraine to do something he doesn't want them doing. ",,"Russia is bombing Ukraine, and trying be above them. Trying to show them how powerful they are. But they are really just cowards. They are the devil. ",1,5,1,5,6,5,3,4,2,2,1,3,2,34,2,1,3,,AQTIRGNQ02OD0,competitive,Jennifer,she,her,her,She
2022-03-16 09:18:40,2022-03-16 09:26:16,0,68.38.137.99,100,456,1,2022-03-16 09:26:17,R_sMC9Cn26CB2dKO5,,,,,39.1396942138671875,-86.51409912109375,anonymous,EN,A2MT0GKZ7UJ1LF,When the presidential election was going on and everyone around me was a Trump supporter and I was NOT. It began to feel like a competition between me and them.,,They would make snarky comments in front of other people about Democrats or Biden or whatever. The implication was that only the smart people would for Trump. They also sometimes made it seem as if I were not a team player because I was so against Trump.,3,5,1,5,6,1,4,1,1,1,1,1,2,38,1,1,5,I thought the scenario with the nasty boss was unrealistic.,A2MT0GKZ7UJ1LF,competitive,Jennifer,she,her,her,She
2022-03-16 09:25:16,2022-03-16 09:28:27,0,12.91.234.22,100,190,1,2022-03-16 09:28:27,R_3kFV45SXGViVUxO,,,,,39.5081939697265625,-84.3986968994140625,anonymous,EN,A1VC85P4XYKS4D,"We had a meeting to come up with solutions to save the company. .Our jobs were on the line and we all had to come up with ideas to boost sales. It was clear that the person who came up with the idea we would go with would be rewarded. ",,"Rather than get together as usual and brainstorm, we all worked on our own because of the situation. We didn't share information or give hints about what we were thinking. We all made our own presentations or pitches without anyone's input.",1,5,1,5,5,4,4,3,3,4,4,3,2,46,2,1,4,,A1VC85P4XYKS4D,competitive,Jennifer,she,her,her,She
2022-03-16 09:24:54,2022-03-16 09:28:51,0,130.44.143.14,100,237,1,2022-03-16 09:28:51,R_WcUGR0J4Z5Rn34R,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,ASF5V3K4IFP4K,,I was doing a grou project with coworkers at work,We worked together completing the project. We all gave our input and worked hard to complete it. We worked together.,1,1,2,3,4,5,6,1,2,1,1,1,2,29,1,1,4,,ASF5V3K4IFP4K,cooperative,Andrew,he,him,his,He
2022-03-16 09:16:05,2022-03-16 09:29:04,0,73.255.154.96,100,779,1,2022-03-16 09:29:05,R_10GUppskziSLwfx,,,,,26.9835052490234375,-82.13189697265625,anonymous,EN,A37JR1K53GSXZ6,"I work in the ""Scrapping"" industry. That is, I pick up metal from the roadside that people put out with their trash and I also have business accounts that set out metal for me to pick up as well. It is a dog eat dog world in this business and you need to get there first. I had a scheduled pick up of 13 hot water heaters. When I went to pick them up, they had been taken by another scrapper over the weekend. Man, was I not happy. Hundreds of dollars taken just like that.",,It was known that I was going to pick up the heaters on a Monday and the other scrapper got there on Sunday. Bottom line is that he got there first.,1,5,1,7,5,6,6,4,5,3,4,4,2,67,1,1,3,,A37JR1K53GSXZ6,competitive,Jennifer,she,her,her,She
2022-03-16 09:15:34,2022-03-16 09:29:31,0,172.250.95.229,100,836,1,2022-03-16 09:29:32,R_1E6huwgo1fjBeNs,,,,,33.7256011962890625,-117.911895751953125,anonymous,EN,A2YLTA4QNKYSRY,"Two years ago, there was a competition at work. We had to create a presentation, individually, and whoever won was going to get their project funded. Everybody had different ideas and everyone wanted to win. However, this showed me the true faces of some of  my co-workers. For example, some of them denied to help others. Some others rejected the help of others out of fear of receiving the wrong ideas and having their project fail.  ",,They decided to work on their own and tried not help anyone else. Some people decided to not receive the help of anyone. They were also very secretive and wanted to stay away from others.,3,5,1,5,5,3,4,4,4,4,4,4,2,23,1,3,4,,A2YLTA4QNKYSRY,competitive,Andrew,he,him,his,He
2022-03-16 09:16:38,2022-03-16 09:29:36,0,71.131.77.42,100,777,1,2022-03-16 09:29:36,R_PYcuqt6A0hTj3I5,,,,,41.6226959228515625,-86.24520111083984375,anonymous,EN,A2Q8SSOT8VLBDT,,"My Meetup group organized a park clean-up and lunch last week on the first warm day of the year. It's a bi-annual event for us, but open to the public. We were surprised to see 28 people show up, most of them new people. The amount of camaraderie and unity of cause among mostly complete strangers was pretty neat. We had a good time, got a lot of work done, and made some new friends. ",We cleaned up a local park - especially useful in the spring as trash and debris accumulates over the winter season.,1,1,2,2,2,5,6,3,2,1,1,2,2,36,1,1,4,,A2Q8SSOT8VLBDT,cooperative,Andrew,he,him,his,He
2022-03-16 08:59:17,2022-03-16 09:30:23,0,71.236.90.61,100,1865,1,2022-03-16 09:30:23,R_3nO6KB85Grifiy8,,,,,40.1587982177734375,-79.81220245361328125,anonymous,EN,A1Q9GPUCKQSEN9,"I am a runner.  I've been running since I was 11 and I'm not 36. I completed a naked 5k at a nudist resort this past summer.  It was just a fun run, I didn't enter it to win. However, once I saw the crowd, I realized I would likely win and started making it my goal. I ended up running one of my best races and got female first place in the 5k as well as the beer mile.",,"Running was the competition. It was a mixed crowed and uneven terrain.  People chose caution over speed, so I was able to get ahead.",2,4,1,5,5,3,6,1,1,1,1,2,2,36,2,1,5,thank you,A1Q9GPUCKQSEN9,competitive,Jennifer,she,her,her,She
2022-03-16 09:16:38,2022-03-16 09:31:48,0,173.28.33.46,100,909,1,2022-03-16 09:31:48,R_2OTtcAw6mddE83v,,,,,31.7227020263671875,-83.25589752197265625,anonymous,EN,A1FMVUYV72MUO3,,"A group of people which included myself, gathered to stuff boxes for Samaritan's Purse to show love for children in need. Operation Christmas Shoebox was the name, and we worked together in harmony to get as many boxes as we could over to needy children in time for Christmas.","We collected items, offered our effort and time to organize the boxes for the Samaritan's Purse standards so they were ready to send and it made everyone smile.",2,1,2,5,5,6,5,3,3,2,1,2,2,40,1,8,3,,A1FMVUYV72MUO3,cooperative,Jennifer,she,her,her,She
2022-03-16 09:10:57,2022-03-16 09:32:25,0,108.210.144.172,100,1288,1,2022-03-16 09:32:25,R_bEP8TysWMjphEWt,,,,,29.833099365234375,-95.7498016357421875,anonymous,EN,AYEK5GQEE3STW,,"I volunteer at a conservation organization and pretty much everything we do is cooperative to serve the greater good and help one another. We care for the land and spend time and resources to complete various tasks necessary for maintenance and upkeep, and all of us try to make it easier on everyone by helping where we can and offering assistance with projects both minor day-to-day and more involved endeavors on a larger scale.","Specifically last week we had a member of our group get stuck while mowing a new trail on the far south end of the property (mower bogged down in the mud); I was working way out on the northeast section while others were scattered around doing different tasks here and there but a few text messages later and all of us dropped what we were doing to go help him out with the assistance of the ATV and truck and tow strap. It didn't take long at all and everyone was happy to be of service since we are all friends with a common goal in mind, there was no complaining or blame thrown around, only goodness all around.",1,1,2,5,6,3,7,2,3,1,1,2,2,40,2,3,2,"The type of person described in the scenario seems like someone who is short-sighted and unwilling to see the bigger picture, placing all of the blame on his employees instead of considering other possible factors that possibly contribute to the decline in sales. Thanks!",AYEK5GQEE3STW,cooperative,Andrew,he,him,his,He
